[20087], 49, 739961.72341435, 3164.36536053, 302.78056323, 85.88799827, 1, 3164.36536053, 302.78056323, 85.88799827, 2457.41311463, -327.41776986, 33.96332458, 130.48327366
[20087], 50, 739961.72354167, 3161.48058226, 302.96289765, 85.91817578, 1, 3161.48058226, 302.96289765, 85.91817578, 2286.66402416, -322.99333131, 33.95720577, 130.46683974
[20087], 51, 739961.72365741, 3159.77341277, 302.43727692, 85.70366538, 1, 3159.77341277, 302.43727692, 85.70366538, 2007.68362415, -314.38734946, 34.01036308, 130.46369069
[20087], 52, 739961.72377315, 3154.82716586, 302.04997346, 84.97605052, 1, 3154.82716586, 302.04997346, 84.97605052, 1718.69093853, -323.72684415, 34.19007783, 130.45579643
[20087], 53, 739961.72388889, 3153.21904152, 302.29939027, 84.92852098, 1, 3153.21904152, 302.29939027, 84.92852098, 1431.27893897, -318.16896666, 34.20226993, 130.44822175
[20087], 54, 739961.72401620, 3160.18013178, 299.99755330, 85.11153875, 1, 3160.18013178, 299.99755330, 85.11153875, 1338.45254409, -345.70247701, 34.15497101, 130.48147158
[20104], 39, 739961.72223380, 3081.73644358, -202.48126866, 108.61871875, 1, 3081.73644358, -202.48126866, 108.61871875, 0, 0, 28.79475272, 128.30061264
[20104], 40, 739961.72234954, 3083.08493969, -203.10265948, 108.42051541, 1, 3083.08493969, -203.10265948, 108.42051541, 0, 0, 28.83458245, 128.33091236
[20104], 41, 739961.72247685, 3087.15047028, -202.55605524, 107.57608396, 1, 3087.15047028, -202.55605524, 107.57608396, 0, 0, 29.00865489, 128.45086711
[20104], 42, 739961.72259259, 3089.18042812, -203.18693183, 107.75391764, 0, 3089.18042812, -203.18693183, 107.75391764, 0, 0, 28.96622848, 128.43916176
[20104], 43, 739961.72270833, 3090.94776137, -203.67542492, 107.57153289, 1, 3090.94776137, -203.67542492, 107.57153289, 0, 0, 29.00227375, 128.46901926
[20104], 44, 739961.72282407, 3096.81388648, -203.39710665, 107.05393940, 1, 3096.81388648, -203.39710665, 107.05393940, 0, 0, 29.10346774, 128.55719996
[20104], 45, 739961.72293981, 3095.35376388, -203.81441743, 106.75597155, 1, 3095.35376388, -203.81441743, 106.75597155, 1143.08701166, 647.73654918, 29.17123165, 128.58502543
[20104], 46, 739961.72306713, 3099.50469802, -204.05150667, 106.18105422, 1, 3099.50469802, -204.05150667, 106.18105422, 1267.23021049, 668.56292800, 29.28932651, 128.67040779
[20104], 47, 739961.72318287, 3100.93487855, -204.95999254, 105.99514439, 1, 3100.93487855, -204.95999254, 105.99514439, 1425.42853332, 713.12005025, 29.32753152, 128.69820936
[20104], 48, 739961.72329861, 3105.04521464, -205.16401254, 105.84150970, 1, 3105.04521464, -205.16401254, 105.84150970, 1522.20279074, 737.38269160, 29.35381337, 128.73490415
[20104], 49, 739961.72341435, 3109.64732318, -205.38448144, 105.54495057, 1, 3109.64732318, -205.38448144, 105.54495057, 1550.48612622, 745.82383123, 29.41091136, 128.78988819
